,localminute,dataid,meter_value
4785,2015-10-01 03:52:29-05,3893,89536
4786,2015-10-01 03:55:30-05,3893,89536
4787,2015-10-01 03:55:59-05,3893,89536
4788,2015-10-01 04:04:00-05,3893,89536
4789,2015-10-01 04:15:29-05,3893,89536
4790,2015-10-01 04:23:00-05,3893,89536
4791,2015-10-01 04:43:29-05,3893,89536
4792,2015-10-01 05:00:00-05,3893,89536
4793,2015-10-01 05:07:44-05,3893,89536
4794,2015-10-01 05:22:00-05,3893,89542
4795,2015-10-01 05:29:15-05,3893,89544
4796,2015-10-01 05:31:44-05,3893,89544
4797,2015-10-01 05:45:00-05,3893,89544
4798,2015-10-01 05:45:15-05,3893,89544
4799,2015-10-01 05:48:00-05,3893,89544
4800,2015-10-01 06:12:45-05,3893,89544
4801,2015-10-01 06:19:29-05,3893,89544
4802,2015-10-01 06:21:30-05,3893,89546
4803,2015-10-01 06:22:45-05,3893,89546
4804,2015-10-01 06:44:14-05,3893,89546
4805,2015-10-01 06:52:45-05,3893,89546
4806,2015-10-01 06:54:00-05,3893,89546
4807,2015-10-01 07:52:44-05,3893,89546
4808,2015-10-01 08:11:44-05,3893,89546
4809,2015-10-01 09:10:59-05,3893,89554
4810,2015-10-01 09:20:59-05,3893,89554
4811,2015-10-01 09:59:29-05,3893,89556
4812,2015-10-01 10:16:30-05,3893,89556
4813,2015-10-01 10:22:44-05,3893,89556
4814,2015-10-01 10:49:59-05,3893,89556
4815,2015-10-01 10:51:14-05,3893,89556
4816,2015-10-01 10:57:30-05,3893,89556
4817,2015-10-01 11:00:29-05,3893,89556
4818,2015-10-01 11:02:29-05,3893,89556
4819,2015-10-01 11:07:45-05,3893,89556
4820,2015-10-01 11:10:00-05,3893,89556
4821,2015-10-01 11:28:44-05,3893,89556
4822,2015-10-01 11:31:30-05,3893,89556
4823,2015-10-01 11:46:59-05,3893,89556
4824,2015-10-01 11:47:30-05,3893,89556
4825,2015-10-01 12:05:29-05,3893,89556
4826,2015-10-01 12:16:14-05,3893,89556
4827,2015-10-01 12:37:45-05,3893,89556
4828,2015-10-01 12:58:14-05,3893,89556
4829,2015-10-01 13:03:30-05,3893,89556
4830,2015-10-01 13:11:29-05,3893,89556
4831,2015-10-01 13:48:59-05,3893,89556
4832,2015-10-01 14:01:58-05,3893,89556
4833,2015-10-01 14:03:14-05,3893,89556
4834,2015-10-01 14:18:29-05,3893,89558
4835,2015-10-01 14:22:58-05,3893,89558
4836,2015-10-01 14:30:43-05,3893,89558
4837,2015-10-01 14:32:43-05,3893,89558
4838,2015-10-01 14:36:29-05,3893,89558
4839,2015-10-01 14:55:59-05,3893,89558
4840,2015-10-01 15:02:58-05,3893,89558
4841,2015-10-01 15:05:14-05,3893,89558
4842,2015-10-01 15:14:13-05,3893,89558
4843,2015-10-01 15:15:28-05,3893,89558
4844,2015-10-01 15:20:29-05,3893,89558
4845,2015-10-01 15:26:43-05,3893,89558
4846,2015-10-01 15:44:59-05,3893,89558
4847,2015-10-01 16:10:14-05,3893,89558
4848,2015-10-01 16:20:29-05,3893,89558
4849,2015-10-01 16:22:44-05,3893,89558
4850,2015-10-01 16:39:14-05,3893,89558
4851,2015-10-01 16:58:14-05,3893,89558
4852,2015-10-01 17:25:14-05,3893,89558
4853,2015-10-01 17:25:43-05,3893,89558
4854,2015-10-01 18:13:59-05,3893,89558
4855,2015-10-01 18:54:29-05,3893,89560
4856,2015-10-01 19:19:29-05,3893,89560
4857,2015-10-01 19:26:28-05,3893,89560
4858,2015-10-01 19:29:29-05,3893,89560
4859,2015-10-01 19:33:58-05,3893,89560
4860,2015-10-01 20:06:28-05,3893,89560
4861,2015-10-01 20:07:43-05,3893,89560
4862,2015-10-01 20:26:13-05,3893,89560
4863,2015-10-01 20:44:29-05,3893,89560
4864,2015-10-01 21:00:29-05,3893,89560
4865,2015-10-01 21:06:58-05,3893,89560
4866,2015-10-01 21:12:59-05,3893,89560
4867,2015-10-01 21:23:28-05,3893,89560
4868,2015-10-01 21:41:28-05,3893,89560
4869,2015-10-01 21:43:58-05,3893,89560
4870,2015-10-01 21:51:58-05,3893,89560
4871,2015-10-01 21:56:44-05,3893,89560
4872,2015-10-01 22:01:59-05,3893,89560
4873,2015-10-01 23:06:13-05,3893,89562
4874,2015-10-01 23:06:43-05,3893,89562
4875,2015-10-01 23:11:58-05,3893,89562
4876,2015-10-01 23:19:13-05,3893,89562
4877,2015-10-01 23:20:59-05,3893,89562
4878,2015-10-01 23:29:28-05,3893,89562
4879,2015-10-01 23:40:14-05,3893,89562
4880,2015-10-01 23:49:28-05,3893,89562
4881,2015-10-01 23:56:58-05,3893,89562
4882,2015-10-02 00:04:28-05,3893,89562
4883,2015-10-02 00:08:58-05,3893,89562
4884,2015-10-02 00:16:27-05,3893,89562
4885,2015-10-02 00:37:58-05,3893,89562
4886,2015-10-02 00:53:13-05,3893,89562
4887,2015-10-02 01:00:58-05,3893,89562
4888,2015-10-02 01:01:12-05,3893,89562
4889,2015-10-02 01:05:43-05,3893,89562
4890,2015-10-02 01:26:12-05,3893,89562
4891,2015-10-02 01:29:27-05,3893,89562
4892,2015-10-02 01:37:58-05,3893,89562
4893,2015-10-02 01:41:13-05,3893,89562
4894,2015-10-02 01:41:57-05,3893,89562
4895,2015-10-02 01:53:13-05,3893,89562
4896,2015-10-02 01:53:43-05,3893,89562
4897,2015-10-02 02:21:58-05,3893,89562
4898,2015-10-02 02:39:12-05,3893,89562
4899,2015-10-02 02:47:43-05,3893,89562
4900,2015-10-02 03:00:13-05,3893,89564
4901,2015-10-02 03:03:58-05,3893,89564
4902,2015-10-02 03:32:57-05,3893,89564
4903,2015-10-02 03:49:13-05,3893,89564
4904,2015-10-02 03:58:58-05,3893,89564
4905,2015-10-02 04:25:28-05,3893,89564
4906,2015-10-02 04:30:27-05,3893,89564
4907,2015-10-02 04:44:13-05,3893,89564
4908,2015-10-01 00:31:13-05,4029,299884
4909,2015-10-01 00:41:28-05,4029,299884
4910,2015-10-01 00:53:12-05,4029,299884
4911,2015-10-01 00:53:43-05,4029,299884
4912,2015-10-01 01:15:42-05,4029,299884
4913,2015-10-01 01:18:58-05,4029,299884
4914,2015-10-01 01:22:57-05,4029,299884
4915,2015-10-01 01:52:13-05,4029,299884
4916,2015-10-01 02:02:58-05,4029,299884
4917,2015-10-01 02:50:27-05,4029,299884
4918,2015-10-01 03:20:58-05,4029,299884
4919,2015-10-01 03:21:13-05,4029,299884
4920,2015-10-01 03:24:13-05,4029,299884
4921,2015-10-01 03:42:13-05,4029,299884
4922,2015-10-01 03:48:12-05,4029,299884
4923,2015-10-01 04:35:28-05,4029,299884
4924,2015-10-01 04:40:43-05,4029,299884
4925,2015-10-01 04:56:13-05,4029,299884
4926,2015-10-01 04:58:58-05,4029,299884
4927,2015-10-01 05:04:13-05,4029,299884
4928,2015-10-01 05:24:13-05,4029,299884
4929,2015-10-01 05:33:28-05,4029,299884
4930,2015-10-01 05:48:13-05,4029,299900
4931,2015-10-01 05:54:12-05,4029,299900
4932,2015-10-01 07:40:43-05,4029,299900
4933,2015-10-01 07:55:57-05,4029,299900
4934,2015-10-01 08:02:13-05,4029,299900
4935,2015-10-01 08:10:43-05,4029,299900
4936,2015-10-01 08:15:58-05,4029,299900
4937,2015-10-01 08:19:43-05,4029,299900
4938,2015-10-01 08:48:42-05,4029,299900
4939,2015-10-01 09:01:42-05,4029,299900
4940,2015-10-01 09:24:28-05,4029,299900
4941,2015-10-01 09:36:43-05,4029,299900
4942,2015-10-01 09:43:13-05,4029,299900
4943,2015-10-01 09:49:13-05,4029,299900
4944,2015-10-01 09:57:12-05,4029,299900
4945,2015-10-01 10:14:13-05,4029,299900
4946,2015-10-01 10:20:28-05,4029,299900
4947,2015-10-01 10:23:13-05,4029,299900
4948,2015-10-01 10:37:13-05,4029,299900
4949,2015-10-01 10:49:13-05,4029,299900
4950,2015-10-01 10:51:12-05,4029,299900
4951,2015-10-01 10:57:28-05,4029,299900
4952,2015-10-01 11:41:43-05,4029,299900
4953,2015-10-01 11:53:42-05,4029,299900
4954,2015-10-01 13:57:13-05,4029,299900
4955,2015-10-01 14:08:13-05,4029,299900
4956,2015-10-01 14:40:13-05,4029,299900
4957,2015-10-01 15:00:28-05,4029,299900
4958,2015-10-01 15:03:58-05,4029,299900
4959,2015-10-01 15:06:12-05,4029,299900
4960,2015-10-01 15:20:13-05,4029,299900
4961,2015-10-01 15:20:43-05,4029,299900
4962,2015-10-01 15:22:57-05,4029,299900
4963,2015-10-01 15:43:57-05,4029,299900
4964,2015-10-01 15:47:58-05,4029,299902
4965,2015-10-01 16:05:43-05,4029,299912
4966,2015-10-01 16:57:12-05,4029,299912
4967,2015-10-01 16:59:13-05,4029,299912
4968,2015-10-01 17:13:13-05,4029,299912
4969,2015-10-01 17:16:27-05,4029,299912
4970,2015-10-01 17:33:28-05,4029,299912
4971,2015-10-01 17:45:43-05,4029,299912
4972,2015-10-01 17:48:42-05,4029,299912
4973,2015-10-01 17:50:58-05,4029,299912
4974,2015-10-01 17:54:57-05,4029,299912
4975,2015-10-01 18:14:43-05,4029,299912
4976,2015-10-01 18:19:57-05,4029,299912
4977,2015-10-01 18:44:13-05,4029,299912
4978,2015-10-01 18:53:28-05,4029,299912
4979,2015-10-01 19:02:12-05,4029,299912
4980,2015-10-01 19:16:12-05,4029,299912
4981,2015-10-01 19:42:58-05,4029,299912
4982,2015-10-01 19:49:13-05,4029,299912
4983,2015-10-01 19:58:57-05,4029,299912
4984,2015-10-01 20:12:27-05,4029,299912
4985,2015-10-01 20:15:43-05,4029,299912
4986,2015-10-01 20:16:12-05,4029,299912
4987,2015-10-01 20:33:13-05,4029,299912
4988,2015-10-01 20:34:42-05,4029,299912
4989,2015-10-01 21:22:13-05,4029,299912
4990,2015-10-01 22:02:57-05,4029,299912
4991,2015-10-01 22:30:57-05,4029,299912
4992,2015-10-01 22:55:28-05,4029,299912
4993,2015-10-01 22:56:43-05,4029,299912
4994,2015-10-01 23:11:12-05,4029,299912
4995,2015-10-01 23:20:28-05,4029,299912
4996,2015-10-02 00:16:12-05,4029,299912
4997,2015-10-02 00:23:13-05,4029,299912
4998,2015-10-02 00:46:43-05,4029,299912
4999,2015-10-02 00:54:13-05,4029,299912
5000,2015-10-02 00:59:43-05,4029,299912
5001,2015-10-02 01:08:13-05,4029,299912
5002,2015-10-02 01:15:58-05,4029,299912
5003,2015-10-02 01:20:28-05,4029,299912
5004,2015-10-02 01:25:28-05,4029,299912
5005,2015-10-02 01:31:27-05,4029,299912
5006,2015-10-02 02:08:42-05,4029,299912
5007,2015-10-02 02:18:42-05,4029,299912
5008,2015-10-02 02:51:27-05,4029,299912
5009,2015-10-02 02:53:13-05,4029,299912
5010,2015-10-02 03:30:43-05,4029,299912
5011,2015-10-02 03:54:57-05,4029,299912
5012,2015-10-02 04:36:12-05,4029,299912
5013,2015-10-02 04:37:12-05,4029,299912
5014,2015-10-02 04:46:58-05,4029,299912
5015,2015-10-01 00:37:26-05,4031,104654
5016,2015-10-01 00:58:23-05,4031,104654
5017,2015-10-01 01:41:23-05,4031,104654
5018,2015-10-01 05:04:23-05,4031,104656
5019,2015-10-01 07:05:12-05,4031,104658
5020,2015-10-01 07:11:11-05,4031,104658
5021,2015-10-01 09:18:24-05,4031,104664
5022,2015-10-01 09:22:23-05,4031,104664
5023,2015-10-01 09:56:23-05,4031,104664
5024,2015-10-01 11:16:08-05,4031,104666
5025,2015-10-01 11:34:05-05,4031,104666
5026,2015-10-01 11:36:08-05,4031,104666
5027,2015-10-01 12:03:20-05,4031,104666
5028,2015-10-01 12:20:20-05,4031,104666
5029,2015-10-01 13:30:24-05,4031,104666
5030,2015-10-01 14:07:08-05,4031,104666
5031,2015-10-01 14:36:11-05,4031,104666
5032,2015-10-01 14:54:16-05,4031,104666
5033,2015-10-01 15:36:16-05,4031,104668
5034,2015-10-01 17:38:18-05,4031,104668
5035,2015-10-01 18:37:18-05,4031,104668
5036,2015-10-01 19:53:11-05,4031,104668
5037,2015-10-01 21:26:29-05,4031,104670
5038,2015-10-01 21:36:26-05,4031,104670
5039,2015-10-01 22:13:21-05,4031,104670
5040,2015-10-01 22:25:16-05,4031,104670
5041,2015-10-01 22:31:22-05,4031,104670
5042,2015-10-01 22:47:17-05,4031,104670
5043,2015-10-01 22:50:17-05,4031,104670
5044,2015-10-01 23:46:08-05,4031,104670
5045,2015-10-02 00:41:19-05,4031,104670
5046,2015-10-02 00:46:16-05,4031,104670
5047,2015-10-02 01:21:27-05,4031,104670
5048,2015-10-02 01:26:29-05,4031,104670
5049,2015-10-02 01:46:29-05,4031,104672
5050,2015-10-02 03:52:12-05,4031,104672
5051,2015-10-01 00:06:32-05,4296,168928
5052,2015-10-01 00:52:32-05,4296,168928
5053,2015-10-01 01:47:32-05,4296,168928
5054,2015-10-01 01:48:32-05,4296,168928
5055,2015-10-01 01:58:32-05,4296,168928
5056,2015-10-01 03:01:32-05,4296,168928
5057,2015-10-01 03:23:31-05,4296,168928
5058,2015-10-01 03:45:32-05,4296,168928
5059,2015-10-01 04:51:32-05,4296,168928
5060,2015-10-01 05:58:32-05,4296,168928
5061,2015-10-01 06:13:31-05,4296,168928
5062,2015-10-01 11:02:32-05,4296,168934
5063,2015-10-01 12:56:32-05,4296,168934
5064,2015-10-01 13:16:31-05,4296,168934
5065,2015-10-01 14:18:31-05,4296,168934
5066,2015-10-01 14:40:32-05,4296,168934
5067,2015-10-01 17:18:31-05,4296,168936
5068,2015-10-01 17:42:30-05,4296,168944
5069,2015-10-01 19:38:31-05,4296,168960
5070,2015-10-01 21:58:31-05,4296,168968
5071,2015-10-01 22:48:31-05,4296,168974
5072,2015-10-01 23:58:31-05,4296,168974
5073,2015-10-02 00:30:30-05,4296,168974
5074,2015-10-02 03:32:31-05,4296,168974
5075,2015-10-01 00:01:43-05,4352,218216
5076,2015-10-01 00:09:43-05,4352,218216
5077,2015-10-01 00:23:43-05,4352,218216
5078,2015-10-01 00:25:13-05,4352,218216
5079,2015-10-01 00:51:58-05,4352,218216
5080,2015-10-01 01:03:59-05,4352,218216
5081,2015-10-01 01:25:14-05,4352,218216
5082,2015-10-01 01:44:17-05,4352,218216
5083,2015-10-01 01:53:16-05,4352,218216
5084,2015-10-01 02:20:00-05,4352,218218
5085,2015-10-01 02:33:46-05,4352,218218
5086,2015-10-01 02:46:16-05,4352,218218
5087,2015-10-01 02:54:45-05,4352,218218
5088,2015-10-01 04:10:30-05,4352,218218
5089,2015-10-01 04:11:31-05,4352,218218
5090,2015-10-01 04:27:45-05,4352,218218
5091,2015-10-01 04:31:46-05,4352,218218
5092,2015-10-01 04:32:46-05,4352,218218
5093,2015-10-01 04:38:31-05,4352,218218
5094,2015-10-01 05:00:46-05,4352,218218
5095,2015-10-01 05:02:00-05,4352,218218
5096,2015-10-01 05:06:00-05,4352,218218
5097,2015-10-01 05:18:16-05,4352,218218
5098,2015-10-01 05:21:46-05,4352,218218
5099,2015-10-01 05:24:45-05,4352,218218
5100,2015-10-01 05:39:01-05,4352,218218
5101,2015-10-01 05:42:45-05,4352,218218
5102,2015-10-01 05:43:30-05,4352,218218
5103,2015-10-01 05:47:16-05,4352,218218
5104,2015-10-01 06:15:30-05,4352,218218
5105,2015-10-01 06:20:46-05,4352,218218
5106,2015-10-01 06:30:00-05,4352,218218
5107,2015-10-01 06:48:46-05,4352,218218
5108,2015-10-01 07:00:31-05,4352,218220
5109,2015-10-01 07:13:01-05,4352,218220
5110,2015-10-01 07:19:31-05,4352,218220
5111,2015-10-01 07:23:31-05,4352,218220
5112,2015-10-01 07:42:16-05,4352,218220
5113,2015-10-01 08:01:01-05,4352,218220
5114,2015-10-01 08:09:45-05,4352,218220
5115,2015-10-01 08:12:46-05,4352,218220
5116,2015-10-01 09:55:31-05,4352,218220
5117,2015-10-01 10:22:45-05,4352,218220
5118,2015-10-01 10:24:16-05,4352,218220
5119,2015-10-01 10:31:01-05,4352,218220
5120,2015-10-01 10:33:45-05,4352,218220
5121,2015-10-01 10:49:45-05,4352,218224
5122,2015-10-01 11:15:30-05,4352,218224
5123,2015-10-01 11:19:16-05,4352,218224
5124,2015-10-01 11:56:46-05,4352,218224
5125,2015-10-01 13:38:16-05,4352,218224
5126,2015-10-01 14:02:45-05,4352,218224
5127,2015-10-01 14:17:30-05,4352,218226
5128,2015-10-01 15:15:46-05,4352,218226
5129,2015-10-01 15:35:15-05,4352,218226
5130,2015-10-01 16:20:16-05,4352,218226
5131,2015-10-01 16:44:15-05,4352,218226
5132,2015-10-01 17:32:31-05,4352,218226
5133,2015-10-01 17:33:45-05,4352,218226
5134,2015-10-01 17:52:01-05,4352,218226
5135,2015-10-01 17:54:16-05,4352,218226
5136,2015-10-01 18:26:01-05,4352,218226
5137,2015-10-01 18:38:45-05,4352,218228
5138,2015-10-01 19:11:16-05,4352,218228
5139,2015-10-01 19:30:31-05,4352,218228
5140,2015-10-01 20:04:16-05,4352,218228
5141,2015-10-01 20:18:15-05,4352,218228
5142,2015-10-01 20:28:46-05,4352,218228
5143,2015-10-01 20:30:31-05,4352,218228
5144,2015-10-01 20:54:01-05,4352,218228
5145,2015-10-01 21:05:01-05,4352,218228
5146,2015-10-01 21:27:16-05,4352,218228
5147,2015-10-01 21:45:31-05,4352,218228
5148,2015-10-01 22:24:01-05,4352,218228
5149,2015-10-01 23:09:30-05,4352,218230
5150,2015-10-01 23:09:46-05,4352,218230
5151,2015-10-02 00:03:16-05,4352,218230
5152,2015-10-02 00:14:16-05,4352,218230
5153,2015-10-02 00:17:31-05,4352,218230
5154,2015-10-02 00:22:15-05,4352,218230
5155,2015-10-02 00:38:16-05,4352,218230
5156,2015-10-02 01:13:16-05,4352,218230
5157,2015-10-02 01:28:16-05,4352,218230
5158,2015-10-02 02:22:03-05,4352,218230
5159,2015-10-02 02:36:33-05,4352,218230
5160,2015-10-02 02:58:33-05,4352,218230
5161,2015-10-02 03:21:02-05,4352,218230
5162,2015-10-02 03:23:02-05,4352,218230
5163,2015-10-02 03:44:17-05,4352,218232
5164,2015-10-02 03:47:48-05,4352,218232
5165,2015-10-02 04:41:03-05,4352,218232
5166,2015-10-02 04:43:48-05,4352,218232
5167,2015-10-02 04:45:03-05,4352,218232
5168,2015-10-02 04:47:03-05,4352,218232
5169,2015-10-01 02:22:52-05,4356,216296
5170,2015-10-01 13:06:51-05,4356,216308
5171,2015-10-01 19:47:51-05,4356,216310
5172,2015-10-02 04:18:51-05,4356,216324
5173,2015-10-01 01:13:05-05,4373,235214
5174,2015-10-01 04:16:04-05,4373,235214
5175,2015-10-01 09:05:04-05,4373,235216
5176,2015-10-01 10:23:03-05,4373,235218
5177,2015-10-01 15:28:04-05,4373,235220
5178,2015-10-01 17:11:03-05,4373,235226
5179,2015-10-01 17:25:03-05,4373,235228
5180,2015-10-01 19:09:03-05,4373,235228
5181,2015-10-01 19:25:03-05,4373,235234
5182,2015-10-01 21:17:03-05,4373,235236
5183,2015-10-01 22:30:03-05,4373,235236
5184,2015-10-01 23:20:03-05,4373,235236
5185,2015-10-02 03:11:02-05,4373,235238
5186,2015-10-01 01:04:04-05,4421,85350
5187,2015-10-01 01:30:03-05,4421,85350
5188,2015-10-01 05:13:34-05,4421,85352
5189,2015-10-01 05:41:36-05,4421,85352
5190,2015-10-01 07:27:26-05,4421,85352
5191,2015-10-01 09:02:35-05,4421,85354
5192,2015-10-01 09:05:33-05,4421,85354
5193,2015-10-01 11:57:32-05,4421,85354
5194,2015-10-01 12:43:40-05,4421,85354
5195,2015-10-01 13:59:35-05,4421,85356
5196,2015-10-01 14:52:28-05,4421,85356
5197,2015-10-01 16:33:34-05,4421,85356
5198,2015-10-01 18:02:32-05,4421,85356
5199,2015-10-01 18:18:37-05,4421,85356
5200,2015-10-01 20:25:29-05,4421,85358
5201,2015-10-01 21:36:35-05,4421,85358
5202,2015-10-01 21:37:34-05,4421,85358
5203,2015-10-01 22:27:37-05,4421,85358
5204,2015-10-01 23:57:23-05,4421,85358
5205,2015-10-02 00:56:35-05,4421,85360
5206,2015-10-02 00:57:33-05,4421,85360
5207,2015-10-02 01:37:16-05,4421,85360
5208,2015-10-02 02:00:08-05,4421,85360
5209,2015-10-02 02:36:07-05,4421,85360
5210,2015-10-02 03:04:55-05,4421,85360
5211,2015-10-02 03:26:00-05,4421,85360
5212,2015-10-01 00:02:57-05,4447,88648
5213,2015-10-01 00:31:53-05,4447,88648
5214,2015-10-01 00:41:47-05,4447,88648
5215,2015-10-01 00:49:49-05,4447,88648
5216,2015-10-01 01:02:49-05,4447,88648
5217,2015-10-01 01:16:50-05,4447,88648
5218,2015-10-01 01:30:39-05,4447,88648
5219,2015-10-01 01:49:17-05,4447,88648
5220,2015-10-01 02:23:11-05,4447,88648
5221,2015-10-01 02:33:12-05,4447,88648
5222,2015-10-01 02:48:08-05,4447,88648
5223,2015-10-01 03:15:20-05,4447,88648
5224,2015-10-01 03:38:23-05,4447,88648
5225,2015-10-01 04:36:22-05,4447,88648
5226,2015-10-01 04:51:20-05,4447,88648
5227,2015-10-01 05:12:18-05,4447,88648
5228,2015-10-01 05:36:17-05,4447,88648
5229,2015-10-01 05:47:10-05,4447,88648
5230,2015-10-01 05:49:11-05,4447,88648
5231,2015-10-01 06:04:17-05,4447,88648
5232,2015-10-01 06:28:13-05,4447,88648
5233,2015-10-01 06:42:07-05,4447,88648
5234,2015-10-01 07:48:22-05,4447,88648
5235,2015-10-01 08:08:28-05,4447,88648
5236,2015-10-01 08:38:26-05,4447,88650
5237,2015-10-01 09:18:19-05,4447,88654
5238,2015-10-01 09:29:23-05,4447,88654
5239,2015-10-01 09:46:19-05,4447,88654
5240,2015-10-01 10:01:11-05,4447,88654
5241,2015-10-01 10:43:09-05,4447,88654
5242,2015-10-01 11:39:19-05,4447,88654
5243,2015-10-01 12:39:31-05,4447,88654
5244,2015-10-01 13:12:23-05,4447,88654
5245,2015-10-01 14:22:18-05,4447,88654
5246,2015-10-01 15:41:16-05,4447,88654
5247,2015-10-01 17:06:24-05,4447,88654
5248,2015-10-01 17:40:22-05,4447,88654
5249,2015-10-01 18:04:22-05,4447,88654
5250,2015-10-01 18:11:17-05,4447,88654
5251,2015-10-01 19:12:09-05,4447,88654
5252,2015-10-01 19:18:07-05,4447,88654
5253,2015-10-01 19:32:08-05,4447,88654
5254,2015-10-01 19:55:17-05,4447,88654
5255,2015-10-01 20:05:19-05,4447,88654
5256,2015-10-01 20:30:21-05,4447,88660
5257,2015-10-01 20:41:26-05,4447,88660
5258,2015-10-01 20:50:29-05,4447,88660
5259,2015-10-01 21:09:31-05,4447,88660
5260,2015-10-01 21:40:21-05,4447,88666
5261,2015-10-01 22:16:22-05,4447,88666
5262,2015-10-01 23:12:04-05,4447,88666
5263,2015-10-01 23:32:10-05,4447,88666
5264,2015-10-01 23:58:11-05,4447,88666
5265,2015-10-02 00:13:17-05,4447,88666
5266,2015-10-02 00:20:17-05,4447,88666
5267,2015-10-02 00:28:19-05,4447,88666
5268,2015-10-02 00:59:29-05,4447,88666
5269,2015-10-02 01:02:29-05,4447,88666
5270,2015-10-02 01:03:27-05,4447,88666
5271,2015-10-02 01:30:23-05,4447,88666
5272,2015-10-02 01:31:24-05,4447,88666
5273,2015-10-02 01:40:55-05,4447,88666
5274,2015-10-02 02:08:52-05,4447,88666
5275,2015-10-02 02:11:50-05,4447,88666
5276,2015-10-02 02:21:57-05,4447,88666
5277,2015-10-02 02:30:51-05,4447,88666
5278,2015-10-02 02:38:48-05,4447,88666
5279,2015-10-02 02:42:41-05,4447,88666
5280,2015-10-02 02:51:42-05,4447,88666
5281,2015-10-02 03:08:46-05,4447,88666
5282,2015-10-02 03:19:40-05,4447,88666
5283,2015-10-02 03:28:42-05,4447,88666
5284,2015-10-02 04:00:41-05,4447,88666
5285,2015-10-02 04:18:49-05,4447,88666
5286,2015-10-02 04:31:49-05,4447,88666
5287,2015-10-02 04:38:49-05,4447,88666
5288,2015-10-01 00:54:08-05,4514,382166
5289,2015-10-01 01:08:10-05,4514,382166
5290,2015-10-01 01:32:17-05,4514,382166
5291,2015-10-01 01:40:11-05,4514,382166
5292,2015-10-01 01:42:10-05,4514,382166
5293,2015-10-01 01:44:09-05,4514,382166
5294,2015-10-01 02:01:06-05,4514,382166
5295,2015-10-01 02:05:05-05,4514,382166
5296,2015-10-01 02:48:04-05,4514,382168
5297,2015-10-01 02:49:02-05,4514,382168
5298,2015-10-01 03:14:01-05,4514,382168
5299,2015-10-01 03:22:01-05,4514,382168
5300,2015-10-01 03:26:00-05,4514,382168
5301,2015-10-01 04:00:56-05,4514,382170
5302,2015-10-01 04:02:55-05,4514,382170
5303,2015-10-01 04:05:58-05,4514,382170
5304,2015-10-01 04:40:03-05,4514,382170
5305,2015-10-01 04:46:03-05,4514,382170
5306,2015-10-01 04:59:05-05,4514,382170
5307,2015-10-01 05:22:13-05,4514,382172
5308,2015-10-01 05:25:14-05,4514,382172
5309,2015-10-01 05:48:14-05,4514,382174
5310,2015-10-01 05:49:13-05,4514,382176
5311,2015-10-01 05:57:09-05,4514,382180
5312,2015-10-01 06:58:06-05,4514,382182
5313,2015-10-01 07:12:55-05,4514,382184
5314,2015-10-01 07:20:59-05,4514,382184
5315,2015-10-01 07:23:01-05,4514,382184
5316,2015-10-01 07:24:03-05,4514,382184
5317,2015-10-01 07:28:02-05,4514,382184
5318,2015-10-01 08:09:55-05,4514,382186
5319,2015-10-01 08:26:54-05,4514,382186
5320,2015-10-01 08:33:56-05,4514,382186
5321,2015-10-01 08:36:58-05,4514,382186
5322,2015-10-01 09:09:04-05,4514,382186
5323,2015-10-01 09:10:04-05,4514,382186
5324,2015-10-01 09:50:13-05,4514,382188
5325,2015-10-01 10:02:12-05,4514,382188
5326,2015-10-01 10:14:06-05,4514,382188
5327,2015-10-01 10:18:07-05,4514,382188
5328,2015-10-01 10:33:05-05,4514,382188
5329,2015-10-01 11:18:00-05,4514,382190
5330,2015-10-01 11:22:53-05,4514,382190
5331,2015-10-01 11:56:55-05,4514,382190
5332,2015-10-01 12:01:57-05,4514,382190
5333,2015-10-01 12:19:52-05,4514,382190
5334,2015-10-01 12:58:03-05,4514,382192
